,author,body,number,created_at,empty
932,xli,"> Is there a health check endpoint for this API?

Use ""GET /"" for health check unless you need a complex health check like verifying ledger info timestamp. We probably port same function in json-rpc health check logic to new rest api endpoint later.
But in current plan, I will first enable rest api at json-rpc web server first, thus we don't need enable new rest api port in production yet, and use json-rpc web server as entry point of REST API",9193,2021-10-23T21:30:46Z,0
933,libra-action,"**LSR dependency change summary**:
```
target packages:
  A itoa 1.0.1 (transitive third-party, crates.io) (other versions: 0.4.7)
    * features: [none]
  M serde_json 1.0.73 (direct third-party, crates.io)
    * version upgraded from 1.0.68
    * (unchanged features: default, std)
  M libc 0.2.112 (transitive third-party, crates.io)
    * version upgraded from 0.2.99
    * (unchanged features: default, std)
  M memoffset 0.6.5 (transitive third-party, crates.io)
    * version upgraded from 0.6.1
    * (unchanged features: default)
```
<!-- metadata: {""tag"":""lsr-summary""} -->",10075,2021-12-20T23:01:04Z,0
934,libra-action,"**LEC dependency change summary**:
```
target packages:
  A itoa 1.0.1 (transitive third-party, crates.io) (other versions: 0.4.7)
    * features: [none]
  M serde_json 1.0.73 (direct third-party, crates.io)
    * version upgraded from 1.0.68
    * (unchanged features: default, std)
  M structopt 0.3.25 (direct third-party, crates.io)
    * version upgraded from 0.3.21
    * (unchanged features: default)
  M aho-corasick 0.7.18 (transitive third-party, crates.io)
    * version upgraded from 0.7.15
    * (unchanged features: default, std)
  M libc 0.2.112 (transitive third-party, crates.io)
    * version upgraded from 0.2.99
    * (unchanged features: default, std)
  M memoffset 0.6.5 (transitive third-party, crates.io)
    * version upgraded from 0.6.1
    * (unchanged features: default)

host packages:
  M libc 0.2.112 (transitive third-party, crates.io)
    * version upgraded from 0.2.99
    * (unchanged features: [none])
  M structopt-derive 0.4.18 (transitive third-party, crates.io)
    * version upgraded from 0.4.14
    * (unchanged features: [none])
```
<!-- metadata: {""tag"":""lec-summary""} -->",10075,2021-12-20T23:01:05Z,0
935,libra-action,"**release binaries dependency change summary**:
```
target packages:
  A itoa 1.0.1 (transitive third-party, crates.io) (other versions: 0.4.7)
    * features: [none]
  M serde_json 1.0.73 (direct third-party, crates.io)
    * version upgraded from 1.0.68
    * (unchanged features: default, std)
  M structopt 0.3.25 (direct third-party, crates.io)
    * version upgraded from 0.3.21
    * (unchanged features: default)
  M aho-corasick 0.7.18 (transitive third-party, crates.io)
    * version upgraded from 0.7.15
    * (unchanged features: default, std)
  M libc 0.2.112 (transitive third-party, crates.io)
    * version upgraded from 0.2.99
    * (unchanged features: default, std)
  M memoffset 0.6.5 (transitive third-party, crates.io)
    * version upgraded from 0.6.1
    * (unchanged features: default)

host packages:
  M libc 0.2.112 (transitive third-party, crates.io)
    * version upgraded from 0.2.99
    * (unchanged features: default, std)
  M structopt-derive 0.4.18 (transitive third-party, crates.io)
    * version upgraded from 0.4.14
    * (unchanged features: [none])
```
<!-- metadata: {""tag"":""release-summary""} -->",10075,2021-12-20T23:01:06Z,0
936,sunshowers,"@bmwill Really close! I've added in support for partitioning tests as well, my hope was to move everything over to nextest before I went on leave (also so that we get e2e tests in allure)",10075,2021-12-20T23:18:37Z,0
937,bmwill,/land,10075,2021-12-20T23:22:50Z,0
938,github-actions[bot],"Forge Test Result
```
all up : 1969 TPS, 2218 ms latency, 3150 ms p99 latency,no expired txns
Logs: https://diem-development.kb.us-west1.gcp.cloud.es.io:9243/app/discover#/?_g=(filters:!(),refreshInterval:(pause:!t,value:0),time:(from:now-15m,to:now))&_a=(columns:!(),filters:!(),index:'2da2a6e0-f70a-11eb-ad53-b979a6c9b83a',interval:auto,query:(language:kuery,query:''),sort:!(!('@timestamp',desc)))
Dashboard: http://mon.forge-0.aws.hlw3truzy4ls.com/d/overview/overview?from=1640044956607&to=1640045865943&orgId=1
```

Repro cmd:

  ```
  ./scripts/fgi/run --tag land_37dc8343 --suite land_blocking --report forge_report.json
  ```
  
 :tada: Land-blocking forge test passed! :ok_hand:",10075,2021-12-21T00:17:46Z,0
939,libra-action,"`This PR contains dependency updates.
However, Depdive update review report exceeds max. characters allowed in a GitHub comment.
Please, run depdive locally or check actions.`
<!-- metadata: {""tag"":""update-review-report""} -->",10075,2021-12-21T00:28:20Z,0
940,sblackshear,/land,10074,2021-12-20T23:33:54Z,0
941,github-actions[bot],"Forge Test Result
```
all up : 1927 TPS, 2258 ms latency, 3500 ms p99 latency,no expired txns
Logs: https://diem-development.kb.us-west1.gcp.cloud.es.io:9243/app/discover#/?_g=(filters:!(),refreshInterval:(pause:!t,value:0),time:(from:now-15m,to:now))&_a=(columns:!(),filters:!(),index:'2da2a6e0-f70a-11eb-ad53-b979a6c9b83a',interval:auto,query:(language:kuery,query:''),sort:!(!('@timestamp',desc)))
Dashboard: http://mon.forge-1.aws.hlw3truzy4ls.com/d/overview/overview?from=1640048522489&to=1640049479595&orgId=1
```

Repro cmd:

  ```
  ./scripts/fgi/run --tag land_2dc491d2 --suite land_blocking --report forge_report.json
  ```
  
 :tada: Land-blocking forge test passed! :ok_hand:",10074,2021-12-21T01:18:00Z,0
942,sblackshear,/land,10071,2021-12-20T23:34:05Z,0
943,github-actions[bot],"Forge Test Result
```
all up : 1838 TPS, 2372 ms latency, 5550 ms p99 latency,no expired txns
Logs: https://diem-development.kb.us-west1.gcp.cloud.es.io:9243/app/discover#/?_g=(filters:!(),refreshInterval:(pause:!t,value:0),time:(from:now-15m,to:now))&_a=(columns:!(),filters:!(),index:'2da2a6e0-f70a-11eb-ad53-b979a6c9b83a',interval:auto,query:(language:kuery,query:''),sort:!(!('@timestamp',desc)))
Dashboard: http://mon.forge-0.aws.hlw3truzy4ls.com/d/overview/overview?from=1640052157898&to=1640053067886&orgId=1
```

Repro cmd:

  ```
  ./scripts/fgi/run --tag land_e80a4751 --suite land_blocking --report forge_report.json
  ```
  
 :tada: Land-blocking forge test passed! :ok_hand:",10071,2021-12-21T02:17:48Z,0
944,libra-action,"**release binaries dependency change summary**:
```
target packages:
  A hyper-tls 0.5.0 (transitive third-party, crates.io)
    * features: [none]
  A tokio-native-tls 0.3.0 (transitive third-party, crates.io)
    * features: [none]
  M diem-client 0.0.3 (workspace, path 'crates/diem-client')
    * added features: async, default, faucet, reqwest, tokio
    * (unchanged features: blocking, ipnet, ureq)
  M reqwest 0.11.2 (direct third-party, crates.io)
    * added features: __tls, default, default-tls, hyper-tls, native-tls-crate, tokio-native-tls
    * (unchanged features: blocking, json, serde_json, stream)
```
<!-- metadata: {""tag"":""release-summary""} -->",10076,2021-12-20T23:53:59Z,0
945,JoshLind,/land,10076,2021-12-20T23:55:34Z,0
946,github-actions[bot],"Forge Test Result
```
all up : 1933 TPS, 2252 ms latency, 3550 ms p99 latency,no expired txns
Logs: https://diem-development.kb.us-west1.gcp.cloud.es.io:9243/app/discover#/?_g=(filters:!(),refreshInterval:(pause:!t,value:0),time:(from:now-15m,to:now))&_a=(columns:!(),filters:!(),index:'2da2a6e0-f70a-11eb-ad53-b979a6c9b83a',interval:auto,query:(language:kuery,query:''),sort:!(!('@timestamp',desc)))
Dashboard: http://mon.forge-1.aws.hlw3truzy4ls.com/d/overview/overview?from=1640054903602&to=1640055813775&orgId=1
```

Repro cmd:

  ```
  ./scripts/fgi/run --tag land_5572eae5 --suite land_blocking --report forge_report.json
  ```
  
 :tada: Land-blocking forge test passed! :ok_hand:",10076,2021-12-21T03:03:34Z,0
947,zekun000,"we probably should add the build in ci, I thought smoke test builds the operational tool?",10076,2021-12-21T03:23:58Z,0
948,JoshLind,"> we probably should add the build in ci, I thought smoke test builds the operational tool?

Yeah, I suspect there's probably a number of crates that are also untested in terms of actually building as stand alone binaries. A test script to build these would probably suffice. The smoke tests don't build the tool as a binary -- they simply invoke it as a library. 

",10076,2021-12-21T03:35:01Z,0
949,JoshLind,Added a Github issue as something to track: https://github.com/diem/diem/issues/10078,10076,2021-12-21T03:40:54Z,0
950,dependabot[bot],The following labels could not be found: `docker`.,9921,2021-12-02T05:04:06Z,0
951,dependabot[bot],Superseded by #10082.,9921,2021-12-21T05:05:34Z,0
952,dependabot[bot],The following labels could not be found: `docker`.,9924,2021-12-02T05:04:08Z,0
953,dependabot[bot],Superseded by #10079.,9924,2021-12-21T05:05:34Z,0
954,dependabot[bot],The following labels could not be found: `docker`.,10001,2021-12-09T05:04:28Z,0
955,dependabot[bot],Superseded by #10081.,10001,2021-12-21T05:05:34Z,0
956,dependabot[bot],The following labels could not be found: `docker`.,10035,2021-12-14T05:05:37Z,0
957,dependabot[bot],Superseded by #10080.,10035,2021-12-21T05:05:35Z,0
958,dependabot[bot],The following labels could not be found: `docker`.,9922,2021-12-02T05:04:06Z,0
959,dependabot[bot],Superseded by #10083.,9922,2021-12-21T05:05:37Z,0
960,dependabot[bot],The following labels could not be found: `docker`.,9925,2021-12-02T05:05:32Z,0
961,dependabot[bot],Superseded by #10084.,9925,2021-12-21T05:07:10Z,0
962,dependabot[bot],The following labels could not be found: `docker`.,9926,2021-12-02T05:05:50Z,0
963,dependabot[bot],Superseded by #10085.,9926,2021-12-21T05:07:18Z,0
964,diem-cla-bot[bot],"
[![Need CLA signature](https://libra-cla-github-bot.herokuapp.com/images/unsigned.svg)](https://diem.com/en-US/cla-sign?pull=10048) [![Needs signature](https://libra-cla-github-bot.herokuapp.com/images/needs_signature.svg)](https://diem.com/en-US/cla-sign?pull=10048)

Thank you for your submission. We require all contributors to
[sign the CLA](https://diem.com/en-US/cla-sign?pull=10048) before we can accept your contribution.

Have you signed the CLA already, but your status is still pending? [Recheck CLA](https://libra-cla-github-bot.herokuapp.com/recheck?installID=5564148&number=10048&owner=diem&repo=diem&sha=42c64b3a187f015260f496d50abc22200e59594d)",10048,2021-12-16T00:44:44Z,0
965,DavidLDill,/land,10059,2021-12-21T20:43:20Z,0
966,github-actions[bot],"Forge Test Result
```
all up : 1919 TPS, 2251 ms latency, 3450 ms p99 latency,(!) expired 136 out of 460935 txns
Logs: https://diem-development.kb.us-west1.gcp.cloud.es.io:9243/app/discover#/?_g=(filters:!(),refreshInterval:(pause:!t,value:0),time:(from:now-15m,to:now))&_a=(columns:!(),filters:!(),index:'2da2a6e0-f70a-11eb-ad53-b979a6c9b83a',interval:auto,query:(language:kuery,query:''),sort:!(!('@timestamp',desc)))
Dashboard: http://mon.forge-0.aws.hlw3truzy4ls.com/d/overview/overview?from=1640121782120&to=1640122960097&orgId=1
```

Repro cmd:

  ```
  ./scripts/fgi/run --tag land_b0494bc2 --suite land_blocking --report forge_report.json
  ```
  
 :tada: Land-blocking forge test passed! :ok_hand:",10059,2021-12-21T21:42:40Z,0
967,zekun000,/land,10069,2021-12-22T01:02:53Z,0
968,github-actions[bot],"Forge Test Result
```
all up : 1967 TPS, 2210 ms latency, 3250 ms p99 latency,no expired txns
Logs: https://diem-development.kb.us-west1.gcp.cloud.es.io:9243/app/discover#/?_g=(filters:!(),refreshInterval:(pause:!t,value:0),time:(from:now-15m,to:now))&_a=(columns:!(),filters:!(),index:'2da2a6e0-f70a-11eb-ad53-b979a6c9b83a',interval:auto,query:(language:kuery,query:''),sort:!(!('@timestamp',desc)))
Dashboard: http://mon.forge-1.aws.hlw3truzy4ls.com/d/overview/overview?from=1640140610701&to=1640141509600&orgId=1
```

Repro cmd:

  ```
  ./scripts/fgi/run --tag land_4c2f5fb4 --suite land_blocking --report forge_report.json
  ```
  
 :tada: Land-blocking forge test passed! :ok_hand:",10069,2021-12-22T02:51:50Z,0
969,JoshLind,/canary,10070,2021-12-20T05:54:03Z,0
970,github-actions[bot],"Forge Test Result
```
all up : 1282 TPS, 2269 ms latency, 3150 ms p99 latency,(!) expired 4348 out of 312090 txns
Logs: https://diem-development.kb.us-west1.gcp.cloud.es.io:9243/app/discover#/?_g=(filters:!(),refreshInterval:(pause:!t,value:0),time:(from:now-15m,to:now))&_a=(columns:!(),filters:!(),index:'2da2a6e0-f70a-11eb-ad53-b979a6c9b83a',interval:auto,query:(language:kuery,query:''),sort:!(!('@timestamp',desc)))
Dashboard: http://mon.forge-1.aws.hlw3truzy4ls.com/d/overview/overview?from=1639981814699&to=1639982908014&orgId=1
```

Repro cmd:

  ```
  ./scripts/fgi/run --tag land_3bb00ae9 --suite land_blocking --report forge_report.json
  ```
  
 :tada: Land-blocking forge test passed! :ok_hand:",10070,2021-12-20T06:48:29Z,0
971,bors-libra,:sunny: Canary successful,10070,2021-12-20T06:54:50Z,0
972,JoshLind,"Thanks @msmouse!

/land",10070,2021-12-22T00:06:05Z,0
973,zekun000,"the canary result looks weird, is it flaky or?",10070,2021-12-22T00:09:05Z,0
974,JoshLind,/cancel,10070,2021-12-22T00:11:38Z,0
975,JoshLind,/canary,10070,2021-12-22T00:11:45Z,0
976,JoshLind,"> the canary result looks weird, is it flaky or?

@zekun000, aah, good shout. Let's see.. I wouldn't expect this PR to have that much of an impact on consensus 🤔 ",10070,2021-12-22T00:13:42Z,0
977,github-actions[bot],"Forge Test Result
```
all up : 1975 TPS, 2206 ms latency, 3150 ms p99 latency,no expired txns
Logs: https://diem-development.kb.us-west1.gcp.cloud.es.io:9243/app/discover#/?_g=(filters:!(),refreshInterval:(pause:!t,value:0),time:(from:now-15m,to:now))&_a=(columns:!(),filters:!(),index:'2da2a6e0-f70a-11eb-ad53-b979a6c9b83a',interval:auto,query:(language:kuery,query:''),sort:!(!('@timestamp',desc)))
Dashboard: http://mon.forge-0.aws.hlw3truzy4ls.com/d/overview/overview?from=1640134154194&to=1640135069528&orgId=1
```

Repro cmd:

  ```
  ./scripts/fgi/run --tag land_cf36559b --suite land_blocking --report forge_report.json
  ```
  
 :tada: Land-blocking forge test passed! :ok_hand:",10070,2021-12-22T01:04:31Z,0
978,JoshLind,"/land

@zekun000, looks better, no? 😄 ",10070,2021-12-22T01:07:24Z,0
979,bors-libra,"@JoshLind :bulb: This PR is currently being canaried, cancel the canary before queuing for landing",10070,2021-12-22T01:07:25Z,0
980,JoshLind,/cancel,10070,2021-12-22T01:07:44Z,0
981,JoshLind,/land,10070,2021-12-22T01:07:51Z,0
982,github-actions[bot],"Forge Test Result
```
all up : 1955 TPS, 2228 ms latency, 3650 ms p99 latency,no expired txns
Logs: https://diem-development.kb.us-west1.gcp.cloud.es.io:9243/app/discover#/?_g=(filters:!(),refreshInterval:(pause:!t,value:0),time:(from:now-15m,to:now))&_a=(columns:!(),filters:!(),index:'2da2a6e0-f70a-11eb-ad53-b979a6c9b83a',interval:auto,query:(language:kuery,query:''),sort:!(!('@timestamp',desc)))
Dashboard: http://mon.forge-0.aws.hlw3truzy4ls.com/d/overview/overview?from=1640143462098&to=1640144380283&orgId=1
```

Repro cmd:

  ```
  ./scripts/fgi/run --tag land_372e0316 --suite land_blocking --report forge_report.json
  ```
  
 :tada: Land-blocking forge test passed! :ok_hand:",10070,2021-12-22T03:39:41Z,0
983,JoshLind,"Awesome, thanks @khiemngo! 😄 
/land",10091,2021-12-22T02:21:32Z,0
984,github-actions[bot],"Forge Test Result
```
all up : 1979 TPS, 2206 ms latency, 3150 ms p99 latency,no expired txns
Logs: https://diem-development.kb.us-west1.gcp.cloud.es.io:9243/app/discover#/?_g=(filters:!(),refreshInterval:(pause:!t,value:0),time:(from:now-15m,to:now))&_a=(columns:!(),filters:!(),index:'2da2a6e0-f70a-11eb-ad53-b979a6c9b83a',interval:auto,query:(language:kuery,query:''),sort:!(!('@timestamp',desc)))
Dashboard: http://mon.forge-0.aws.hlw3truzy4ls.com/d/overview/overview?from=1640147608305&to=1640148531181&orgId=1
```

Repro cmd:

  ```
  ./scripts/fgi/run --tag land_ba30d42a --suite land_blocking --report forge_report.json
  ```
  
 :tada: Land-blocking forge test passed! :ok_hand:",10091,2021-12-22T04:48:52Z,0
985,sblackshear,/land,10073,2021-12-22T05:34:04Z,0
986,github-actions[bot],"Forge Test Result
```

Logs: https://diem-development.kb.us-west1.gcp.cloud.es.io:9243/app/discover#/?_g=(filters:!(),refreshInterval:(pause:!t,value:0),time:(from:now-15m,to:now))&_a=(columns:!(),filters:!(),index:'2da2a6e0-f70a-11eb-ad53-b979a6c9b83a',interval:auto,query:(language:kuery,query:''),sort:!(!('@timestamp',desc)))
Dashboard: http://mon.forge-0.aws.hlw3truzy4ls.com/d/overview/overview?from=1640153463690&to=1640153992400&orgId=1
```

 :exclamation: Forge Test failed - non-zero exit code for `fgi` 

Repro cmd:

  ```
  ./scripts/fgi/run --tag land_9a67a268 --suite land_blocking --report forge_report.json
  ```
  ",10073,2021-12-22T06:19:53Z,0
987,bors-libra,:broken_heart: Test Failed - [ci-test](https://github.com/diem/diem/actions/runs/1609994079),10073,2021-12-22T06:20:04Z,0
988,sblackshear,/land,10073,2021-12-22T16:18:49Z,0
989,github-actions[bot],"Forge Test Result
```
all up : 1251 TPS, 2204 ms latency, 3150 ms p99 latency,(!) expired 4473 out of 304755 txns
Logs: https://diem-development.kb.us-west1.gcp.cloud.es.io:9243/app/discover#/?_g=(filters:!(),refreshInterval:(pause:!t,value:0),time:(from:now-15m,to:now))&_a=(columns:!(),filters:!(),index:'2da2a6e0-f70a-11eb-ad53-b979a6c9b83a',interval:auto,query:(language:kuery,query:''),sort:!(!('@timestamp',desc)))
Dashboard: http://mon.forge-1.aws.hlw3truzy4ls.com/d/overview/overview?from=1640192145207&to=1640193274719&orgId=1
```

Repro cmd:

  ```
  ./scripts/fgi/run --tag land_346301f3 --suite land_blocking --report forge_report.json
  ```
  
 :tada: Land-blocking forge test passed! :ok_hand:",10073,2021-12-22T17:14:35Z,0
990,JoshLind,"Thanks, all!

/land",10095,2021-12-22T19:02:56Z,0
991,github-actions[bot],"Forge Test Result
```
all up : 1872 TPS, 2309 ms latency, 3650 ms p99 latency,(!) expired 141 out of 449550 txns
Logs: https://diem-development.kb.us-west1.gcp.cloud.es.io:9243/app/discover#/?_g=(filters:!(),refreshInterval:(pause:!t,value:0),time:(from:now-15m,to:now))&_a=(columns:!(),filters:!(),index:'2da2a6e0-f70a-11eb-ad53-b979a6c9b83a',interval:auto,query:(language:kuery,query:''),sort:!(!('@timestamp',desc)))
Dashboard: http://mon.forge-0.aws.hlw3truzy4ls.com/d/overview/overview?from=1640201944340&to=1640202888328&orgId=1
```

Repro cmd:

  ```
  ./scripts/fgi/run --tag land_70a5189b --suite land_blocking --report forge_report.json
  ```
  
 :tada: Land-blocking forge test passed! :ok_hand:",10095,2021-12-22T19:54:49Z,0
